log_file,label,total_duration,time_until_first_answer,time_between_last_answer_and_submit,mean_time_per_question,std_dev_time_per_question,median_time_per_question,min_time_per_question,max_time_per_question,num_tab_switches,num_answer_changes,num_revisits,num_questions_attempted,accuracy,mean_time_z_score,min_time_z_score,max_time_z_score,std_dev_time_z_score,accuracy_deviation,tab_switch_deviation,answer_change_deviation,proportion_questions_fast,proportion_questions_correct_and_fast,proportion_questions_with_tab_switch,answer_change_rate
cheat_various_pre_knowledge_0303.json,1,1273.509,35.53,2.39,42.4503,12.6114,40.511,16.12,80.82,0,0,1,30,0.9667,-1.1796,-2.054,-0.4336,0.3511,0.1862,-2.686,-3.414,0.2333,0.2333,0.0,0.0
cheat_various_cheater_tab_switcher_0324.json,1,2121.094,51.319,1.888,70.7031,15.8927,68.6435,45.556,105.0,17,0,1,30,0.9333,-0.203,-1.1865,1.4148,0.6351,0.1528,14.314,-3.414,0.0,0.0,0.5667,0.0
normal_detailed_topper_0338.json,0,2519.933,46.639,1.54,83.9978,39.6425,73.399,32.701,159.133,0,0,1,30,0.8667,-0.1941,-1.1845,0.4146,0.4057,0.0862,-2.686,-3.414,0.0,0.0,0.0,0.0
normal_detailed_average_0166.json,0,3282.417,44.165,1.547,109.4139,47.803,91.912,45.501,208.575,0,1,1,30,0.6333,0.6218,-0.5619,1.8541,0.5358,-0.1472,-2.686,-2.414,0.0,0.0,0.0,0.0333
normal_detailed_average_0473.json,0,3103.31,58.104,1.201,103.4437,41.7593,91.0605,52.698,196.081,0,2,1,30,0.7667,0.5386,-0.5393,2.0083,0.5286,-0.0138,-2.686,-1.414,0.0,0.0,0.0,0.0667
cheat_various_cheater_slow_careful_0088.json,1,2615.042,58.478,1.964,87.1681,21.6719,82.462,55.903,128.457,0,1,3,30,0.9,0.1967,-0.3415,0.8775,0.3657,0.1195,-2.686,-2.414,0.0,0.0,0.0,0.0333
normal_detailed_overconfident_0025.json,0,2137.63,31.789,1.0,71.2543,38.0932,64.5235,12.77,151.572,0,0,1,30,0.7,-0.5995,-2.3725,0.4487,0.6835,-0.0805,-2.686,-3.414,0.1333,0.1,0.0,0.0
cheat_various_pre_knowledge_0181.json,1,1189.477,22.675,1.799,39.6492,9.8671,41.9655,21.735,56.361,0,0,1,30,0.9667,-1.2905,-1.9091,-0.9583,0.2486,0.1862,-2.686,-3.414,0.1667,0.1667,0.0,0.0
cheat_various_cheater_slow_careful_0089.json,1,2566.527,56.933,1.763,85.5509,19.7928,82.9745,50.914,116.064,0,2,2,30,0.9,0.167,-0.3559,1.4088,0.4233,0.1195,-2.686,-1.414,0.0,0.0,0.0,0.0667
normal_detailed_struggler_0366.json,0,2256.172,67.22,1.473,107.4368,94.7439,80.927,28.859,414.31,0,6,2,21,0.1429,0.5795,-1.5668,4.0346,1.3214,-0.6535,-1.87,3.58,0.0476,0.0,0.0,0.2857
cheat_various_pre_knowledge_0302.json,1,1242.213,31.408,0.868,41.4071,9.3061,43.1315,24.002,61.648,0,0,1,30,0.9333,-1.19,-1.7698,-0.6298,0.2723,0.1528,-2.686,-3.414,0.1333,0.1333,0.0,0.0
cheat_various_pre_knowledge_0247.json,1,1375.193,27.277,1.129,45.8398,12.4594,44.07,24.302,73.684,0,1,1,30,0.9333,-1.1227,-1.6637,-0.7083,0.2489,0.1528,-2.686,-2.414,0.1,0.0667,0.0,0.0333
normal_detailed_struggler_0389.json,0,3290.24,40.467,1.814,137.0933,110.954,98.967,27.749,440.701,0,10,5,24,0.4583,0.7317,-1.4064,4.5217,1.5633,-0.3112,-2.152,7.272,0.0,0.0,0.0,0.4167
normal_detailed_topper_0047.json,0,2440.542,42.156,2.354,81.3514,37.8353,73.4255,32.767,154.265,0,1,2,30,0.9,-0.2575,-1.1889,0.4859,0.4384,0.1195,-2.686,-2.414,0.0,0.0,0.0,0.0333
cheat_various_pre_knowledge_0139.json,1,1298.284,27.594,1.694,43.2761,10.9132,42.234,28.737,70.44,0,1,1,30,1.0,-1.1476,-1.7766,0.2,0.3693,0.2195,-2.686,-2.414,0.0667,0.0667,0.0,0.0333
normal_detailed_slow_careful_0404.json,0,3553.955,64.563,0.0,131.628,72.382,121.335,0.0,272.718,0,7,2,27,0.7692,1.2826,-2.8263,2.7577,1.1012,-0.0189,-2.426,3.918,0.037,0.0,0.0,0.2593
normal_detailed_average_0425.json,0,3414.51,65.625,1.465,113.817,54.0982,98.2065,40.892,236.996,0,5,1,30,0.7,0.6975,-0.7062,1.6938,0.5906,-0.0805,-2.686,1.586,0.0,0.0,0.0,0.1667
cheat_various_cheater_slow_careful_0174.json,1,2622.712,62.938,1.328,87.4237,19.8577,83.257,59.956,119.868,0,2,1,30,0.9,0.2319,-0.2977,1.7081,0.4414,0.1195,-2.686,-1.414,0.0,0.0,0.0,0.0667
cheat_various_pre_knowledge_0355.json,1,1296.758,40.908,1.578,43.2253,11.7623,42.795,17.202,65.746,0,0,1,30,1.0,-1.1821,-2.0385,-0.6318,0.3032,0.2195,-2.686,-3.414,0.1,0.1,0.0,0.0
normal_detailed_struggler_0331.json,0,2454.595,30.651,1.528,102.2748,67.4683,97.6385,19.16,305.982,0,10,3,24,0.2917,0.3894,-1.9521,2.9282,1.3664,-0.4893,-2.137,7.28,0.0833,0.0,0.0,0.4167
cheat_various_cheater_tab_switcher_0372.json,1,1975.295,46.104,1.511,65.8432,15.5078,63.761,46.435,108.394,9,0,2,30,0.8667,-0.3239,-1.144,0.9511,0.6005,0.0862,6.314,-3.414,0.0,0.0,0.3,0.0
cheat_various_pre_knowledge_0210.json,1,1344.107,30.921,1.275,44.8036,13.3782,44.256,19.298,72.936,0,1,1,30,0.9667,-1.13,-2.1401,-0.3888,0.3504,0.1862,-2.686,-2.414,0.1333,0.1333,0.0,0.0333
cheat_various_pre_knowledge_0085.json,1,1251.953,36.037,1.353,41.7318,10.621,40.583,23.746,67.752,0,0,1,30,0.9333,-1.2055,-1.714,-0.5971,0.2718,0.1528,-2.686,-3.414,0.1667,0.1667,0.0,0.0
normal_detailed_overconfident_0121.json,0,2104.893,36.712,1.171,70.1631,28.5662,65.792,29.958,132.761,0,1,1,30,0.3,-0.4577,-1.7225,0.692,0.4896,-0.4805,-2.686,-2.414,0.0333,0.0333,0.0,0.0333
cheat_various_cheater_slow_careful_0162.json,1,2668.473,67.676,0.834,88.9491,20.6488,85.574,55.967,128.625,0,6,1,30,0.8667,0.281,-0.3269,1.3865,0.4504,0.0862,-2.686,2.586,0.0,0.0,0.0,0.2
normal_detailed_average_0433.json,0,3220.979,53.493,1.0,107.366,50.1148,88.7075,49.685,209.917,0,3,2,30,0.6,0.5345,-0.6085,1.3066,0.4957,-0.1805,-2.686,-0.414,0.0,0.0,0.0,0.1
normal_detailed_slow_careful_0384.json,0,3501.495,76.659,0.0,125.0534,66.0017,122.4505,0.0,247.459,0,7,2,28,0.8519,1.2517,-1.9067,3.1705,1.0121,0.0653,-2.499,3.799,0.0357,0.0,0.0,0.25
cheat_various_pre_knowledge_0206.json,1,1247.696,34.681,1.518,41.5899,10.7429,39.3045,24.249,66.713,0,1,1,30,0.9667,-1.2284,-1.8866,-0.4864,0.2991,0.1862,-2.686,-2.414,0.2333,0.2333,0.0,0.0333
cheat_various_cheater_tab_switcher_0364.json,1,2098.572,65.126,1.836,69.9524,14.8024,69.6605,37.116,97.973,16,0,1,30,0.8333,-0.2309,-0.964,1.4945,0.6391,0.0528,13.314,-3.414,0.0,0.0,0.5333,0.0
cheat_various_cheater_slow_careful_0420.json,1,2649.74,65.376,2.078,88.3247,20.9339,87.4595,55.106,121.051,0,2,1,30,0.9333,0.2508,-0.4177,1.1414,0.3967,0.1528,-2.686,-1.414,0.0,0.0,0.0,0.0667
cheat_various_pre_knowledge_0197.json,1,1253.743,27.737,2.067,41.7914,13.1658,41.7535,22.592,69.369,0,0,1,30,1.0,-1.2685,-1.7557,-0.7916,0.2684,0.2195,-2.686,-3.414,0.2333,0.2333,0.0,0.0
normal_detailed_overconfident_0463.json,0,2051.251,11.612,2.097,68.375,29.6084,66.3095,12.612,125.447,0,1,1,30,0.4667,-0.5574,-2.3737,0.3137,0.6017,-0.3138,-2.686,-2.414,0.0333,0.0333,0.0,0.0333
normal_detailed_struggler_0059.json,0,2313.905,18.795,1.0,110.186,79.3141,83.775,20.202,318.713,0,9,7,21,0.3333,0.4393,-1.9579,3.1316,1.2923,-0.4556,-1.879,6.591,0.0476,0.0476,0.0,0.4286
cheat_various_cheater_tab_switcher_0276.json,1,2067.788,72.645,1.742,68.9263,13.9617,71.074,44.31,106.695,14,1,2,30,0.9,-0.1975,-1.1746,1.4144,0.6935,0.1195,11.314,-2.414,0.0,0.0,0.4667,0.0333
cheat_various_cheater_tab_switcher_0333.json,1,2246.036,71.377,1.752,74.8679,19.0663,72.5885,44.361,114.669,16,2,2,30,0.9,-0.105,-0.9453,1.2049,0.553,0.1195,13.314,-1.414,0.0,0.0,0.5333,0.0667
normal_detailed_struggler_0188.json,0,2615.289,65.169,1.0,104.6116,75.4971,87.923,3.055,307.909,0,7,1,25,0.48,0.5185,-2.0042,2.5505,1.2746,-0.2965,-2.208,4.151,0.08,0.04,0.0,0.28
cheat_various_cheater_tab_switcher_0348.json,1,2153.147,71.317,1.841,71.7716,16.8726,72.092,41.68,130.609,15,0,1,30,0.9333,-0.1606,-1.0595,1.23,0.6744,0.1528,12.314,-3.414,0.0,0.0,0.5,0.0
cheat_various_cheater_smart_0170.json,1,1930.529,53.141,1.394,64.351,19.128,62.0155,25.463,108.049,4,0,2,30,0.9,-0.5349,-1.5986,0.1599,0.3483,0.1195,1.314,-3.414,0.0333,0.0,0.1333,0.0
cheat_various_cheater_slow_careful_0322.json,1,2632.617,65.879,1.402,87.7539,21.8146,84.109,54.967,127.133,0,3,1,30,0.9,0.2067,-0.2897,0.7949,0.3155,0.1195,-2.686,-0.414,0.0,0.0,0.0,0.1
normal_detailed_average_0223.json,0,3452.937,75.019,1.821,115.0979,48.5645,97.329,59.864,212.536,0,4,1,30,0.6667,0.8344,-0.4338,1.8859,0.4927,-0.1138,-2.686,0.586,0.0,0.0,0.0,0.1333
cheat_various_cheater_slow_careful_0288.json,1,2611.789,60.862,0.987,87.0596,20.2885,83.2005,51.746,118.911,0,2,2,30,0.9333,0.2129,-0.306,1.3771,0.4209,0.1528,-2.686,-1.414,0.0,0.0,0.0,0.0667
normal_detailed_topper_0211.json,0,2589.713,35.093,1.465,86.3238,39.9056,75.55,36.195,158.217,0,2,1,30,0.9333,-0.1075,-1.0818,0.8581,0.4809,0.1528,-2.686,-1.414,0.0,0.0,0.0,0.0667
normal_detailed_overconfident_0361.json,0,1931.522,28.723,1.503,64.3841,30.4283,59.8715,28.235,122.459,0,3,1,30,0.5333,-0.6648,-1.841,0.6096,0.627,-0.2472,-2.686,-0.414,0.0333,0.0,0.0,0.1
cheat_various_cheater_slow_careful_0119.json,1,2635.534,62.945,2.008,87.8511,21.3444,83.4065,56.161,120.557,0,3,1,30,0.9,0.2209,-0.241,1.4964,0.3852,0.1195,-2.686,-0.414,0.0,0.0,0.0,0.1
normal_detailed_average_0018.json,0,3269.384,67.573,1.305,108.9795,48.2938,91.84,46.404,225.27,0,3,2,30,0.8,0.6219,-0.3936,1.4673,0.5213,0.0195,-2.686,-0.414,0.0,0.0,0.0,0.1
cheat_various_pre_knowledge_0154.json,1,1344.547,28.74,2.034,44.8182,12.8558,41.75,25.13,68.227,0,0,1,30,1.0,-1.1484,-1.7551,-0.4855,0.2857,0.2195,-2.686,-3.414,0.1,0.1,0.0,0.0
normal_detailed_slow_careful_0310.json,0,3411.686,39.956,0.0,126.3587,65.685,107.801,0.0,261.635,0,4,1,27,0.7308,1.215,-1.8727,2.6145,0.8411,-0.0532,-2.426,0.927,0.037,0.0,0.0,0.1481
cheat_various_cheater_smart_0127.json,1,1885.963,49.42,1.381,62.8654,20.9618,62.713,15.025,110.25,2,1,1,30,0.9667,-0.6282,-2.184,0.375,0.4656,0.1862,-0.686,-2.414,0.0333,0.0333,0.0667,0.0333
cheat_various_cheater_smart_0432.json,1,1888.296,17.53,2.127,62.9432,21.5956,60.893,18.75,115.403,2,0,3,30,0.9333,-0.6463,-2.0374,0.132,0.3867,0.1528,-0.686,-3.414,0.0333,0.0333,0.0667,0.0
cheat_various_pre_knowledge_0338.json,1,1369.331,45.071,1.695,45.6444,12.0185,45.0285,22.683,71.066,0,0,1,30,1.0,-1.0997,-1.806,-0.2485,0.282,0.2195,-2.686,-3.414,0.0333,0.0333,0.0,0.0
cheat_various_pre_knowledge_0457.json,1,1230.922,17.774,1.53,41.0307,11.2717,41.581,18.998,60.386,0,0,1,30,0.9667,-1.2581,-2.1084,-0.7103,0.3541,0.1862,-2.686,-3.414,0.2,0.2,0.0,0.0
cheat_various_cheater_tab_switcher_0470.json,1,2024.749,47.766,2.297,67.4916,15.0637,68.045,44.495,108.555,13,0,1,30,0.8667,-0.3246,-1.1227,1.1688,0.54,0.0862,10.314,-3.414,0.0,0.0,0.4333,0.0
normal_detailed_slow_careful_0185.json,0,3498.618,44.94,0.0,134.5622,72.3495,126.2845,0.0,283.35,0,8,2,26,0.68,1.5017,-2.6854,2.9951,1.1379,-0.1094,-2.333,5.011,0.0385,0.0,0.0,0.3077
cheat_various_cheater_smart_0131.json,1,2097.042,54.578,1.565,69.9014,22.0572,66.233,32.75,125.664,9,2,2,30,0.9667,-0.354,-1.2306,0.9216,0.5192,0.1862,6.314,-1.414,0.0,0.0,0.3,0.0667
normal_detailed_slow_careful_0306.json,0,3532.991,84.55,0.0,135.8843,70.6534,121.5915,0.0,258.545,0,7,1,26,0.72,1.4766,-2.9082,3.3353,1.0925,-0.066,-2.327,4.017,0.0385,0.0,0.0,0.2692
normal_detailed_average_0327.json,0,3277.872,68.983,1.636,109.2624,48.0994,91.981,42.057,208.488,0,7,1,30,0.5333,0.6126,-0.6097,1.5654,0.4745,-0.2472,-2.686,3.586,0.0,0.0,0.0,0.2333
normal_detailed_topper_0084.json,0,2544.03,33.451,1.686,84.801,42.1193,78.4345,35.34,168.997,0,2,2,30,0.9333,-0.177,-1.1084,0.5985,0.5269,0.1528,-2.686,-1.414,0.0,0.0,0.0,0.0667
normal_detailed_slow_careful_0351.json,0,3494.241,71.586,0.0,134.3939,71.1205,124.82,0.0,277.304,0,9,1,26,0.92,1.503,-2.6854,3.0446,1.1734,0.1306,-2.333,6.011,0.0385,0.0,0.0,0.3462
cheat_various_pre_knowledge_0396.json,1,1257.232,35.27,0.897,41.9077,13.1224,41.6565,23.693,70.467,0,1,1,30,0.9667,-1.2497,-1.6942,-0.8158,0.2498,0.1862,-2.686,-2.414,0.2,0.2,0.0,0.0333
normal_detailed_overconfident_0232.json,0,2045.003,48.93,1.662,68.1668,34.4067,57.0005,19.624,151.059,0,0,1,30,0.5,-0.614,-1.9808,0.3,0.5806,-0.2805,-2.686,-3.414,0.1,0.1,0.0,0.0
cheat_various_cheater_smart_0473.json,1,2020.603,45.082,0.811,67.3534,20.8223,69.506,25.617,114.706,4,1,2,30,1.0,-0.453,-1.575,1.2415,0.5256,0.2195,1.314,-2.414,0.0333,0.0333,0.1333,0.0333
normal_detailed_overconfident_0300.json,0,2214.891,23.241,1.0,73.8297,31.4811,68.1295,22.632,143.736,0,3,1,30,0.5333,-0.3941,-1.7433,1.068,0.58,-0.2472,-2.686,-0.414,0.0667,0.0667,0.0,0.1
cheat_various_cheater_smart_0054.json,1,1838.258,26.534,2.18,61.2753,20.771,61.6535,18.636,106.713,2,0,2,30,0.9667,-0.645,-1.9464,0.3941,0.5297,0.1862,-0.686,-3.414,0.0667,0.0667,0.0667,0.0
cheat_various_cheater_tab_switcher_0283.json,1,2170.73,48.274,1.454,72.3577,17.9273,71.234,38.758,112.822,17,1,2,30,0.7333,-0.1374,-1.282,1.5406,0.6934,-0.0472,14.314,-2.414,0.0,0.0,0.5667,0.0333
cheat_various_cheater_tab_switcher_0450.json,1,2129.324,58.321,1.211,70.9775,15.088,69.1205,45.104,100.163,15,0,3,30,0.9333,-0.2002,-0.8605,1.1277,0.6166,0.1528,12.314,-3.414,0.0,0.0,0.5,0.0
cheat_various_pre_knowledge_0477.json,1,1294.626,23.447,1.124,43.1542,11.4367,41.985,25.436,62.912,0,0,1,30,1.0,-1.1871,-1.8258,-0.6171,0.2707,0.2195,-2.686,-3.414,0.1,0.1,0.0,0.0
cheat_various_pre_knowledge_0027.json,1,1209.766,44.325,1.607,40.3255,11.4504,40.9135,22.439,67.388,0,0,1,30,0.9667,-1.2559,-1.7682,-0.5116,0.2851,0.1862,-2.686,-3.414,0.2,0.2,0.0,0.0
normal_detailed_struggler_0043.json,0,2496.951,5.61,1.279,99.878,74.8671,85.358,13.821,319.69,0,12,5,25,0.4,0.3996,-2.24,3.037,1.3694,-0.3847,-2.231,9.154,0.12,0.08,0.0,0.48
normal_detailed_overconfident_0183.json,0,2091.007,35.631,1.0,69.7002,28.7981,58.4355,28.659,126.359,0,1,1,30,0.6,-0.5133,-1.3879,0.2684,0.4435,-0.1805,-2.686,-2.414,0.0,0.0,0.0,0.0333
normal_detailed_struggler_0413.json,0,2834.527,46.093,1.895,123.2403,96.4524,89.072,25.566,389.436,0,8,3,23,0.4783,0.5213,-1.5602,3.7044,1.3714,-0.2895,-2.051,5.39,0.0435,0.0,0.0,0.3478
normal_detailed_struggler_0297.json,0,2225.919,48.132,1.618,101.1781,66.0897,97.571,22.361,252.957,0,5,2,22,0.5455,0.293,-1.7383,2.7666,1.3161,-0.2464,-1.97,2.446,0.0455,0.0455,0.0,0.2273
normal_detailed_slow_careful_0234.json,0,3512.207,87.059,0.0,140.4883,70.1437,126.717,0.0,266.702,0,8,1,25,0.7083,1.474,-1.8727,2.9723,0.9929,-0.0637,-2.215,5.154,0.04,0.0,0.0,0.32
cheat_various_cheater_smart_0146.json,1,2025.513,51.128,1.373,67.5171,18.8624,66.902,18.165,111.136,8,0,3,30,0.9667,-0.4128,-1.9952,0.7782,0.5313,0.1862,5.314,-3.414,0.0333,0.0333,0.2667,0.0
cheat_various_cheater_smart_0280.json,1,1927.945,31.219,1.331,64.2648,20.4038,63.7605,33.079,106.458,3,1,1,30,0.9333,-0.5498,-1.2525,1.5283,0.5217,0.1528,0.314,-2.414,0.0,0.0,0.1,0.0333
cheat_various_pre_knowledge_0070.json,1,1260.281,33.589,0.618,42.0094,11.1876,39.877,22.395,63.971,0,0,1,30,0.9333,-1.2011,-1.8085,-0.3596,0.3175,0.1528,-2.686,-3.414,0.1333,0.1333,0.0,0.0
normal_detailed_average_0429.json,0,3324.4,56.692,2.103,110.8133,53.3072,86.775,44.908,240.824,0,5,1,30,0.7333,0.6146,-0.4824,1.7925,0.5871,-0.0472,-2.686,1.586,0.0,0.0,0.0,0.1667
cheat_various_cheater_smart_0500.json,1,2043.624,68.896,2.11,68.1208,16.2599,67.8815,42.572,113.975,9,0,2,30,0.9667,-0.3531,-0.9631,0.8534,0.4266,0.1862,6.314,-3.414,0.0,0.0,0.3,0.0
normal_detailed_average_0203.json,0,3308.162,59.863,1.511,110.2721,45.8307,97.7355,52.201,195.607,0,5,1,30,0.6667,0.6733,-0.7318,1.6672,0.4739,-0.1138,-2.686,1.586,0.0,0.0,0.0,0.1667
normal_detailed_struggler_0147.json,0,2780.847,63.104,1.592,115.8686,94.6568,106.206,13.539,493.486,0,13,3,24,0.375,0.7244,-2.2813,5.4778,1.5991,-0.4016,-2.143,10.284,0.0833,0.0,0.0,0.5417
cheat_various_cheater_tab_switcher_0411.json,1,2171.799,58.61,1.306,72.3933,17.0548,69.884,43.177,108.793,13,0,1,30,0.9,-0.1563,-1.1526,1.2613,0.599,0.1195,10.314,-3.414,0.0,0.0,0.4333,0.0
cheat_various_cheater_slow_careful_0494.json,1,2621.224,62.78,1.817,87.3741,20.6557,81.245,60.51,132.57,0,5,1,30,0.9667,0.2219,-0.3826,1.0567,0.387,0.1862,-2.686,1.586,0.0,0.0,0.0,0.1667
cheat_various_pre_knowledge_0066.json,1,1276.853,25.129,1.146,42.5618,12.9651,42.9095,24.236,68.707,0,0,1,30,0.9,-1.2327,-1.8418,-0.3494,0.3228,0.1195,-2.686,-3.414,0.2667,0.2667,0.0,0.0
normal_detailed_overconfident_0438.json,0,2032.87,40.821,1.57,67.7623,27.0178,68.866,29.15,150.525,0,0,1,30,0.5333,-0.501,-1.3759,0.373,0.458,-0.2472,-2.686,-3.414,0.0,0.0,0.0,0.0
normal_detailed_struggler_0452.json,0,2511.689,62.965,2.087,109.2039,94.503,83.131,10.088,375.971,0,11,4,23,0.4348,0.3779,-1.9126,3.5138,1.5411,-0.3364,-2.014,8.383,0.1739,0.0,0.0,0.4783
cheat_various_cheater_smart_0296.json,1,2012.308,17.81,1.276,67.0769,20.4815,68.39,18.968,93.787,5,1,5,30,0.9333,-0.4602,-2.0255,0.5378,0.5508,0.1528,2.314,-2.414,0.0333,0.0333,0.1667,0.0333
cheat_various_cheater_smart_0412.json,1,1911.964,33.789,5.947,63.7321,21.2233,61.5405,23.533,99.188,4,2,2,30,0.9667,-0.5797,-1.7068,0.7283,0.5121,0.1862,1.314,-1.414,0.0333,0.0333,0.1333,0.0667
cheat_various_cheater_smart_0107.json,1,1947.654,50.807,2.413,64.9218,17.6225,61.165,28.448,101.714,5,0,2,30,0.9333,-0.4789,-1.405,0.926,0.4996,0.1528,2.314,-3.414,0.0,0.0,0.1667,0.0
normal_detailed_topper_0323.json,0,2462.949,42.661,1.352,82.0983,42.5257,67.935,35.008,157.569,0,2,1,30,0.8333,-0.2813,-1.3252,0.4743,0.4734,0.0528,-2.686,-1.414,0.0,0.0,0.0,0.0667
normal_detailed_overconfident_0253.json,0,2040.955,31.861,2.029,68.0318,32.5709,59.7985,19.673,141.589,0,1,1,30,0.5,-0.5966,-1.9303,0.743,0.5718,-0.2805,-2.686,-2.414,0.0667,0.0333,0.0,0.0333
normal_detailed_average_0487.json,0,3359.712,65.71,2.213,111.9904,50.8173,91.26,53.772,209.612,0,4,1,30,0.5667,0.6811,-0.155,1.7059,0.4965,-0.2138,-2.686,0.586,0.0,0.0,0.0,0.1333
cheat_various_cheater_tab_switcher_0016.json,1,2198.582,52.656,1.479,73.2861,18.6792,68.995,47.261,116.745,17,2,3,30,0.9,-0.16,-1.0496,1.0639,0.5197,0.1195,14.314,-1.414,0.0,0.0,0.5667,0.0667
normal_detailed_struggler_0405.json,0,2450.012,40.04,2.278,102.0838,76.5132,88.726,3.329,309.346,0,8,3,24,0.5417,0.5786,-1.8101,2.7571,1.2478,-0.2441,-2.152,5.246,0.125,0.0,0.0,0.3333
normal_detailed_struggler_0055.json,0,2693.952,33.474,1.319,117.1283,123.6913,71.44,20.107,498.924,0,8,3,23,0.3043,0.5236,-1.8644,5.6028,2.0131,-0.4811,-2.048,5.388,0.1739,0.0,0.0,0.3478
cheat_various_cheater_tab_switcher_0153.json,1,2045.658,54.678,1.63,68.1886,14.1,68.615,43.831,103.118,17,0,1,30,0.9667,-0.2252,-1.2199,1.1779,0.6191,0.1862,14.314,-3.414,0.0,0.0,0.5667,0.0
normal_detailed_average_0038.json,0,3237.655,43.564,1.023,107.9218,46.42,96.759,45.084,190.591,0,4,2,30,0.7,0.606,-0.5949,2.2507,0.7051,-0.0805,-2.686,0.586,0.0,0.0,0.0,0.1333
normal_detailed_average_0192.json,0,3270.223,64.922,1.0,109.0074,43.9921,96.2935,43.553,195.537,0,4,1,30,0.6333,0.6695,-0.7513,1.6056,0.538,-0.1472,-2.686,0.586,0.0,0.0,0.0,0.1333
normal_detailed_average_0385.json,0,3411.578,58.378,1.653,113.7193,56.596,90.281,50.93,217.543,0,5,1,30,0.6,0.6549,-0.4671,1.4539,0.5257,-0.1805,-2.686,1.586,0.0,0.0,0.0,0.1667
cheat_various_pre_knowledge_0226.json,1,1274.918,35.813,0.955,42.4973,11.3984,42.373,21.944,65.946,0,0,1,30,1.0,-1.2021,-1.897,-0.4171,0.324,0.2195,-2.686,-3.414,0.1667,0.1667,0.0,0.0
normal_detailed_struggler_0242.json,0,2484.419,19.013,1.717,118.3057,95.6276,103.693,20.572,390.184,0,7,3,21,0.3333,0.559,-1.8789,3.6415,1.4859,-0.4552,-1.846,4.598,0.1429,0.0952,0.0,0.3333
cheat_various_cheater_tab_switcher_0344.json,1,2227.199,75.597,1.18,74.24,19.5701,73.7345,37.036,111.63,16,2,2,30,0.8,-0.0865,-1.3069,1.8011,0.6997,0.0195,13.314,-1.414,0.0,0.0,0.5333,0.0667
normal_detailed_overconfident_0382.json,0,2100.307,19.833,1.091,70.0102,34.277,64.748,21.142,153.356,0,0,1,30,0.5667,-0.5404,-1.9064,0.4155,0.6228,-0.2138,-2.686,-3.414,0.1333,0.0333,0.0,0.0
cheat_various_cheater_tab_switcher_0201.json,1,2135.809,82.09,1.376,71.1936,14.6653,69.7255,49.237,98.831,15,0,3,30,0.8667,-0.1228,-0.9625,1.6156,0.757,0.0862,12.314,-3.414,0.0,0.0,0.5,0.0
cheat_various_cheater_slow_careful_0007.json,1,2625.258,55.821,2.079,87.5086,21.7747,84.4025,57.006,127.745,0,3,1,30,0.9,0.2045,-0.2935,1.6118,0.384,0.1195,-2.686,-0.414,0.0,0.0,0.0,0.1
cheat_various_cheater_tab_switcher_0256.json,1,2078.59,82.043,1.282,69.2863,17.3793,65.763,28.853,109.044,19,1,1,30,0.9,-0.2084,-1.6867,1.5665,0.7075,0.1195,16.314,-2.414,0.0333,0.0333,0.6333,0.0333
normal_detailed_struggler_0079.json,0,2101.033,53.525,1.0,100.0492,62.424,99.942,4.03,241.082,0,8,4,21,0.5238,0.6015,-1.9344,2.9262,1.3383,-0.2666,-1.879,5.635,0.0952,0.0476,0.0,0.381
normal_detailed_topper_0499.json,0,2463.802,54.855,1.783,82.1267,36.8781,76.064,30.371,157.301,0,2,1,30,0.9667,-0.1898,-1.2967,0.5917,0.4669,0.1862,-2.686,-1.414,0.0,0.0,0.0,0.0667
normal_detailed_topper_0476.json,0,2606.846,36.958,1.27,86.8949,45.756,70.381,33.862,182.995,0,5,1,30,0.9,-0.1486,-1.098,0.8363,0.5291,0.1195,-2.686,1.586,0.0,0.0,0.0,0.1667
normal_detailed_overconfident_0156.json,0,1992.733,22.656,1.037,66.4244,34.2609,57.429,22.704,144.483,0,1,1,30,0.6,-0.6733,-1.8855,0.3127,0.5764,-0.1805,-2.686,-2.414,0.1,0.0667,0.0,0.0333
normal_detailed_slow_careful_0035.json,0,3437.477,66.888,0.0,143.2282,75.8879,126.989,0.0,284.021,0,8,1,24,0.8261,1.481,-1.8417,3.717,1.0856,0.0538,-2.138,5.274,0.0417,0.0,0.0,0.3333
cheat_various_pre_knowledge_0158.json,1,1288.367,30.031,1.431,42.9456,14.1264,41.3745,20.372,69.607,0,0,1,30,0.9667,-1.2424,-2.0313,-0.4902,0.3455,0.1862,-2.686,-3.414,0.2333,0.2333,0.0,0.0
cheat_various_cheater_slow_careful_0050.json,1,2657.944,63.311,0.5,88.5981,21.713,86.1435,57.147,131.377,0,3,1,30,0.9667,0.2411,-0.312,0.9247,0.3228,0.1862,-2.686,-0.414,0.0,0.0,0.0,0.1
normal_detailed_struggler_0346.json,0,3235.562,78.443,1.719,134.8151,111.6961,78.0915,17.777,400.913,0,8,3,24,0.375,0.6334,-2.1986,4.3239,1.6846,-0.3975,-2.135,5.252,0.125,0.0417,0.0,0.3333
cheat_various_cheater_slow_careful_0380.json,1,2613.487,57.227,0.683,87.1162,20.6898,83.6005,56.093,119.631,0,5,1,30,0.9667,0.2057,-0.2488,1.5827,0.3953,0.1862,-2.686,1.586,0.0,0.0,0.0,0.1667
